book_id	ISBN	title	Category	Author	Publisher	Publication_date
9788932921938001	9788932921938	갈증	art	Nothomb, Amélie	열린책들	2021
9791127447038001	9791127447038	미국 흑인의 역사	digital	본전창조	AK	2021
9791155814024001	9791155814024	묘사의 힘	natural science	Gerth, Sandra	윌북	2021
9791162181591001	9791162181591	철학으로 시작하는 여유로운 아침	religion	소천인지	나무생각	2021
9791166570445001	9791166570445	내게 남은 삶이 한 시간뿐이라면	digital	Droit, Roger-Pol	센시오	2021
9791166890222001	9791166890222	그만두길 잘한 것들의 목록	literature	서윤후	바다	2021
9791168360358001	9791168360358	삶과 맞닿아 있는 도서관의 힘	literature	강상도	북랩	2021
9788925579290001	9788925579290	출동 중인 119구급대원입니다	religion	윤현정	알에이치코리아	2021
9788930106993001	9788930106993	어떤 그림	natural science	Berger, John	열화당	2021
9788931557565001	9788931557565	싱크 에디트	technological science	야구효인	BM 성안당	2021
9788932038636001	9788932038636	초와 그녀	language	김효나	문학과지성사	2021
9788932038827001	9788932038827	장식과 무게	religion	이민진	문학과지성사	2021
9788932039107001	9788932039107	보트하우스	Philosophy	이숙종	문학과지성사	2021
9788932039282001	9788932039282	과거는 어째서 자꾸 돌아오는가	technological science	백민석	문학과지성사	2021
9788932039299001	9788932039299	창밖을 본다	Philosophy	신해욱	문학과지성사	2021
9788936459574001	9788936459574	나나	history	이희영	창비	2021
9788936478704001	9788936478704	동물의 정치적 권리 선언	digital	Cochrane, Alasdair	창비	2021
9788937416767001	9788937416767	어디까지 왔나	literature	이청해	민음사	2021
9788937417771001	9788937417771	페어플레이	etc	Jansson, Tove	민음사	2021
9788937442308001	9788937442308	대가 없는 일	Philosophy	김혜지	민음사	2021
9788937442339001	9788937442339	마음의 심연	history	Sagan, Françoise	민음사	2021
9788937444432001	9788937444432	보통 맛	history	최유안	민음사	2021
9788937472893001	9788937472893	당신 엄마가 당신보다 잘하는 게임	social science	박서련	민음사	2022
9788937475528001	9788937475528	조금밖에 죽지 않은 오후	social science	Vallejo, César	민음사	2021
9788939230927001	9788939230927	부어스, 별을 따는 사람들	Philosophy	권혜린	실천문학사	2021
9788947547451001	9788947547451	어른이 되어가는 중입니다	technological science	Evans, Beth	마시멜로	2021
9788954447553001	9788954447553	검은 모자를 쓴 여자	natural science	권정현	자음과모음	2021
9788954447874001	9788954447874	어른들	language	Aubert, Marie	자음과모음	2021
9788954448017001	9788954448017	서초동 리그	language	주원규	네오픽션	2022
9788954680974001	9788954680974	괄호가 많은 편지	religion	슬릭	문학동네	2021
9788954681124001	9788954681124	너의 겨울, 우리의 여름	language	Winman, Sarah	문학동네	2021
9788954683265001	9788954683265	비둘기에게 미소를	religion	이경	문학동네	2021
9788954761895001	9788954761895	로크의 정부론	art	김성우	EBS BOOKS	2021
9788954761901001	9788954761901	모어의 유토피아	art	연효숙	EBS BOOKS	2021
9788954761918001	9788954761918	베이컨의 신기관	etc	손철성	EBS BOOKS	2021
9788954761925001	9788954761925	(쇼펜하우어의) 의지와 표상으로서의 세계	history	박은미	EBS BOOKS	2021
9788954761932001	9788954761932	아리스토텔레스의 니코마코스 윤리학	language	유재민	EBS BOOKS	2021
9788958207276001	9788958207276	내가 살고 싶은 나라	social science	Gilman, Charlotte Perkins	궁리	2021
9788958207375001	9788958207375	길 위의 편지	literature	Wollstonecraft, Mary	궁리	2021
9788958207580001	9788958207580	내가 단단해지는 시간들	social science	이진미	궁리	2022
9788959134991001	9788959134991	엄마, 오늘도 사랑해	religion	구작가	예담	2017
9788959752423001	9788959752423	앱스토어 경제학	natural science	손재권	한스미디어	2010
9788964373767001	9788964373767	대중과 폭력	digital	김정한	후마니타스	2021
9788964373828001	9788964373828	라이더가 출발했습니다	history	강혜인	후마니타스	2021
9788983928665001	9788983928665	우산의 역사	Philosophy	Rankine, Marion	문학수첩	2021
9788983928832001	9788983928832	숨 쉬러 숲으로	Philosophy	장세이	문학수첩	2021
9788983928863001	9788983928863	빵 좋아하세요?	digital	구효서	문학수첩	2021
9788983928887001	9788983928887	(제임스 대시너의) 죽음의 법칙	Philosophy	Dashner, James	문학수첩	2021-2022
9788983928887002	9788983928887	(제임스 대시너의) 죽음의 법칙	literature	Dashner, James	문학수첩	2021-2022
9788983928887003	9788983928887	(제임스 대시너의) 죽음의 법칙	literature	Dashner, James	문학수첩	2021-2022
9788998441104001	9788998441104	모순	technological science	양귀자	쓰다	2021
9788999725593001	9788999725593	(인지행동치료를 활용한) 불면증 극복하기	etc	Anderson, Kirstie	학지사	2021
9791130313672001	9791130313672	기업의 사회적 책임(CSR)이 코로나를 만났을 때	language	김정희	박영사	2021
9791130609744001	9791130609744	다시, 시로 숨 쉬고 싶은 그대에게	literature	김기택	다산책방	2016
9791136277855001	9791136277855	우리는 초식동물과 닮아서	literature	키미앤일이	니들북	2021
9791136292667001	9791136292667	가짜 산모 수첩	etc	팔목영미	하빌리스	2021
9791139203868001	9791139203868	블록체인과 코인 누가 돈을 버는가	natural science	예자선	지식과감성#	2022
9791156162421001	9791156162421	마음 스트레칭	language	하산청언	리스컴	2021
9791156625469001	9791156625469	사진을 남기는 사람	art	유희란	아시아	2021
9791156625605001	9791156625605	고양이 버스	art	문미순	아시아	2021
9791157956357001	9791157956357	하늘과 바람과 별과 詩	technological science	윤동주	스타북스	2022
9791158588205001	9791158588205	1인 가구를 위한 셀프 집 꾸미기	social science	최유정	밥북	2021
9791158609665001	9791158609665	삼월의 토끼	language	이정은	청어	2021
9791159056178001	9791159056178	포스트 냉전과 팬데믹	etc	조경희	소명	2021
9791159351068001	9791159351068	검도	religion	이소	인디고	2022
9791160262308001	9791160262308	인간만세	etc	오한기	작가정신	2021
9791160544602001	9791160544602	외교언어	digital	최병구	렛츠북	2021
9791160807516001	9791160807516	여자들의 사회	art	권김현영	휴머니스트출판그룹	2021
9791160807882001	9791160807882	석류의 씨	literature	Wharton, Edith	휴머니스트 출판그룹	2022
9791160807899001	9791160807899	사악한 목소리	art	Lee, Vernon	휴머니스트 출판그룹	2022
9791160947564001	9791160947564	페르마타, 이탈리아	etc	이금이	사계절	2021
9791161151281001	9791161151281	장마	art	정소성	문예바다	2021
9791163860785001	9791163860785	(면역력을 높이는) 최고의 식사법	technological science	백택탁이	예문아카이브	2021
9791164711567001	9791164711567	여보, 나 제주에서 한 달만 살다 올게	language	편성준	행성비	2021
9791164711574001	9791164711574	나는 공중보건의사입니다	natural science	김경중	행성비	2021
9791165918576001	9791165918576	고스트 혈관	art	고창신행	소보랩	2021
9791166182891001	9791166182891	(30일 만에 배우는) 철학수첩	literature	일본능률협회	미래와사람	2022
9791166376832001	9791166376832	첫 문장이 찾아오는 순간	art	소천양자	티라미수 The Book	2022
9791166815782001	9791166815782	하버드 회복탄력성 수업	technological science	Gazelle, Gail	현대지성	2021
9791166816932001	9791166816932	뼈의 방	Philosophy	리연천	현대지성	2021
9791166830839001	9791166830839	(한 권으로 끝내는) 디지털 경영	technological science	고광범	넥서스BIZ	2021
9791166830860001	9791166830860	감정 상하기 전, 요가	digital	김윤선	넥서스BOOKS	2021
9791167520241001	9791167520241	(만화와 웹툰에서 표현된) 폭력과 선정성의 이해	digital	김치훈	책과나무	2021
9791167700018001	9791167700018	여행의 말들	social science	이다혜	유유	2021
9791167900715001	9791167900715	북해에서	natural science	우다영	현대문학	2021
9791167900722001	9791167900722	축제와 예감	art	은전륙	현대문학	2021
9791167900920001	9791167900920	산책하기 좋은 날	art	오한기	현대문학	2022
9791168941137001	9791168941137	무성 교실	language	촌전사야향	하빌리스	2022
9791170400462001	9791170400462	장엄호텔	digital	Redonnet, Marie	열림원	2021
9791170400554001	9791170400554	사랑에 빠진 악마	Philosophy	Cazotte, Jacques	열림원	2021
9791185428659001	9791185428659	10년 젊어지는 1분 뇌활동	Philosophy	백택탁이	생각의날개	2021
9791186061886001	9791186061886	자유경제 톡톡	art	현진권	백년동안	2022
9791187059677001	9791187059677	50+ 스마트 시니어에 주목하라	language	이수원	끌리는책	2021
9791187147879001	9791187147879	어떻게 재치 있게 농담할 것인가	etc	Cicero, Marcus Tullius	아날로그	2022
9791187316909001	9791187316909	우린 한낮에도 프리랜서를 꿈꾸지	literature	박현아	세나북스	2021
9791188469765001	9791188469765	필요가 피로가 되지 않게	literature	인남돈사	필름	2021
9791189150266001	9791189150266	손탁 빈관	natural science	정명섭	인디페이퍼	2021
9791189176617001	9791189176617	사랑을 그리다	technological science	하창수	청색종이	2021
9791189176716001	9791189176716	농담이 아니어도 충분한	etc	권이항	청색종이	2021
9791189533700001	9791189533700	그렇게 우리는 엄마가 된다	etc	유혜리	siso	2021
9791189533892001	9791189533892	며느리는 백년손님	language	해날	SISO	2021
9791189580902001	9791189580902	MZ, 젠더 그리고 조직문화	natural science	하수미	플랜비디자인	2021
9791189683924001	9791189683924	읽고 쓰는 사람의 건강	Philosophy	Tissot, Samuel Auguste André David	유유	2021
9791190025041001	9791190025041	의자에서 살아남기	history	최현묵	무지개다리너머	2021
9791190090452001	9791190090452	단어가 내려온다	social science	오정연	허블	2021
9791190313506001	9791190313506	누구도 벼랑 끝에 서지 않도록	language	이문수	웨일북	2021
9791190351782001	9791190351782	세미나책	Philosophy	정승연	봄날의 박씨	2021
9791190422741001	9791190422741	아직 끝나지 않은 이야기	religion	김현미	오월의봄	2021
9791190489379001	9791190489379	블라디보스토크 서커스	history	Dusapin, Élisa Shua	북레시피	2021
9791190533102001	9791190533102	환희의 인간	digital	Bobin, Christian	1984Books	2021
9791190582520001	9791190582520	생각하고 싶어서 떠난 핀란드 여행	Philosophy	익전미리	이봄	2021
9791190582568001	9791190582568	안나의 토성	etc	익전미리	이봄	2021
9791190855235001	9791190855235	숲의 역사	literature	Küster, Hansjörg	돌배나무	2021
9791190885812001	9791190885812	다시 나의 이름은	Philosophy	조진주	현대문학	2021
9791190885843001	9791190885843	일주일의 세계	language	김미월	현대문학	2021
9791191193138001	9791191193138	밤에 찾아오는 구원자	literature	천선란	안전가옥	2021
9791191193152001	9791191193152	세련되게 해결해 드립니다, 백조 세탁소	history	이재인	안전가옥	2021
9791191193176001	9791191193176	머드	social science	이종산	안전가옥	2021
9791191193312001	9791191193312	호러	technological science	김혜영	안전가옥	2021
9791191193350001	9791191193350	우리가 오르지 못할 방주	language	심너울	안전가옥	2021
9791191211290001	9791191211290	기획하는 사람, MD	literature	허윤	북스톤	2021
9791191211368001	9791191211368	하우 투 딴짓	literature	조재형	북스톤	2021
9791191262636001	9791191262636	쉐르벤파크	language	Bronsky, Alina	걷는사람	2021
9791191278576001	9791191278576	한 마을과 두 갈래 길을 지나는 방법에 대하여	literature	한지혜	교유서가	2021
9791191347548001	9791191347548	잡담의 힘	Philosophy	정상지개	포레스트북스	2022
9791191503159001	9791191503159	문경의 새벽	religion	김호진	윤성사	2021
9791191514018001	9791191514018	오늘 밤만 나랑 있자	art	김현경	웜그레이앤블루	2021
9791191558258001	9791191558258	죄책감 없이 먹는 게 소원이야	natural science	김지양	북센스	2021
9791191816068001	9791191816068	수정의 인사	history	김서령	폴앤니나	2021
9791191861013001	9791191861013	나는 태어났다	art	Perec, Georges	레모	2021
